"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Dead Animal Removal","Environmental Services","86##","RIVERSIDE","WARD 6","Phone","SEP 10, 2025 12:57:21 PM"
"Dead Animal Removal","Environmental Services","23##","FOREST","WARD 4","Citizen Mobile Apps","SEP 10, 2025 03:10:12 PM"
"Dead Animal Removal","Environmental Services","15##","LANGLOIS","WARD 4","Phone","SEP 10, 2025 03:24:05 PM"
"Dead Animal Removal","Environmental Services","16##","YPRES","WARD 4","Citizen Mobile Apps","SEP 10, 2025 03:34:26 PM"
"Dead Animal Removal","Environmental Services","41##","MALDEN","WARD 2","Citizen Mobile Apps","AUG 23, 2025 03:44:13 PM"
"Dead Animal Removal","Environmental Services","41##","MALDEN","WARD 2","Citizen Mobile Apps","AUG 24, 2025 10:08:36 AM"
"Dead Animal Removal","Environmental Services","33##","WOODLAND","WARD 1","Citizen Mobile Apps","AUG 24, 2025 07:57:04 PM"
"Dead Animal Removal","Environmental Services","32##","DOUGALL","WARD 1","Phone","SEP 03, 2025 08:08:16 AM"
"Dead Animal Removal","Environmental Services","7##","WINDSOR","WARD 3","Citizen Mobile Apps","SEP 03, 2025 06:42:58 PM"
"Dead Animal Removal","Environmental Services","93##","TAMARACK","WARD 7","Phone","SEP 04, 2025 09:26:51 AM"
"Dead Animal Removal","Environmental Services","5##","ELINOR","WARD 7","Phone","SEP 04, 2025 09:34:10 AM"
"Dead Animal Removal","Environmental Services","30##","GRANDVIEW","WARD 8","Phone","SEP 04, 2025 10:34:09 AM"
"Dead Animal Removal","Environmental Services","93##","TAMARACK","WARD 7","Phone","SEP 04, 2025 10:51:27 AM"
"Dead Animal Removal","Environmental Services","13##","YPRES","WARD 4","Citizen Mobile Apps","SEP 25, 2025 08:23:53 AM"
"Dead Animal Removal","Environmental Services","8##","JANETTE","WARD 3","Citizen Mobile Apps","SEP 25, 2025 09:18:13 AM"
"Dead Animal Removal","Environmental Services","31##","WYANDOTTE","WARD 2","Phone","SEP 12, 2025 10:18:57 AM"
"Dead Animal Removal","Environmental Services","47##","8TH CON","WARD 9","E-Mail","SEP 12, 2025 11:04:09 AM"
"Dead Animal Removal","Environmental Services","40##","HOWARD","WARD 9","Citizen Mobile Apps","SEP 13, 2025 08:50:08 AM"
"Dead Animal Removal","Environmental Services","43##","HOWARD","WARD 1","Citizen Mobile Apps","SEP 13, 2025 08:52:08 AM"
"Dead Animal Removal","Environmental Services","53##","HAIG","WARD 8","Phone","AUG 26, 2025 08:04:31 AM"
"Dead Animal Removal","Environmental Services","6##","VICTORIA","WARD 3","Phone","AUG 26, 2025 10:03:18 AM"
"Dead Animal Removal","Environmental Services","22##","WELLESLEY","WARD 4","Phone","AUG 26, 2025 10:27:54 AM"
"Dead Animal Removal","Environmental Services","7##","CAMPBELL","WARD 2","Citizen Mobile Apps","AUG 26, 2025 12:23:35 PM"
"Dead Animal Removal","Environmental Services","34##","MCKAY","WARD 1","Citizen Mobile Apps","AUG 26, 2025 01:44:11 PM"
"Dead Animal Removal","Environmental Services","35##","WYANDOTTE","WARD 5","Citizen Mobile Apps","AUG 26, 2025 07:14:41 PM"
"Dead Animal Removal","Environmental Services","10##","MATTHEW BRADY","WARD 6","Citizen Mobile Apps","AUG 04, 2025 10:31:24 AM"
"Dead Animal Removal","Environmental Services","8##","JANETTE","WARD 3","Citizen Mobile Apps","SEP 25, 2025 09:34:20 AM"
"Dead Animal Removal","Environmental Services","11##","ELSMERE","WARD 4","Phone","SEP 25, 2025 10:19:04 AM"
"Dead Animal Removal","Environmental Services","30##","JEFFERSON","WARD 8","Phone","SEP 25, 2025 10:22:02 AM"
"Dead Animal Removal","Environmental Services","8##","JANETTE","WARD 3","Phone","SEP 25, 2025 10:13:10 AM"
"Dead Animal Removal","Environmental Services","9##","CHURCH","WARD 3","Phone","SEP 29, 2025 08:28:10 AM"
"Dead Animal Removal","Environmental Services"," ","BRIDGE AVE & UNIVERSITY AVE W","WARD 2","E-Mail","SEP 29, 2025 09:29:03 AM"
"Dead Animal Removal","Environmental Services","4##","BROCK","WARD 2","Citizen Mobile Apps","SEP 29, 2025 11:24:30 AM"
"Dead Animal Removal","Environmental Services","9##","CHURCH","WARD 3","E-Mail","SEP 29, 2025 11:25:16 AM"
"Dead Animal Removal","Environmental Services","9##","CHURCH","WARD 3","Citizen Mobile Apps","SEP 29, 2025 12:24:59 PM"
"Dead Animal Removal","Environmental Services","15##","CAMPBELL","WARD 10","Citizen Mobile Apps","SEP 29, 2025 12:35:03 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW RAMP W & JEFFERSON BLVD","WARD 8","E-Mail","SEP 29, 2025 01:39:27 PM"
"Dead Animal Removal","Environmental Services","12##","CURRY","WARD 2","Citizen Web Intake App","SEP 29, 2025 05:39:21 PM"
"Dead Animal Removal","Environmental Services","9##","CHURCH","WARD 3","Phone","SEP 29, 2025 11:37:03 AM"
"Dead Animal Removal","Environmental Services","2##","STRABANE","WARD 5","Phone","OCT 16, 2025 01:40:20 PM"
"Dead Animal Removal","Environmental Services","85##","RIVERSIDE","WARD 6","E-Mail","OCT 16, 2025 01:44:41 PM"
"Dead Animal Removal","Environmental Services"," ","RIVERSIDE DR E & DIEPPE ST","WARD 6","Phone","OCT 16, 2025 02:27:48 PM"
"Dead Animal Removal","Environmental Services","9##","BRUCE","WARD 3","Phone","OCT 16, 2025 02:53:36 PM"
"Dead Animal Removal","Environmental Services"," ","CHATHAM ST E & OUELLETTE AVE","WARD 3","Phone","OCT 16, 2025 03:28:58 PM"
"Dead Animal Removal","Environmental Services","6##","JANETTE","WARD 3","Phone","AUG 14, 2025 09:34:22 AM"
"Dead Animal Removal","Environmental Services"," ","WALKER RD & WYANDOTTE ST E","WARD 4","Phone","AUG 14, 2025 02:33:40 PM"
"Dead Animal Removal","Environmental Services","87##","WYANDOTTE","WARD 6","Citizen Mobile Apps","AUG 14, 2025 05:16:56 PM"
"Dead Animal Removal","Environmental Services","15##","KILDARE","WARD 4","Citizen Mobile Apps","OCT 16, 2025 05:31:47 PM"
"Dead Animal Removal","Environmental Services","83##","RIVERSIDE","WARD 6","Phone","AUG 05, 2025 08:49:43 AM"
"Dead Animal Removal","Environmental Services","92##","ARNCLIFFE","WARD 6","Phone","AUG 05, 2025 08:54:30 AM"
"Dead Animal Removal","Environmental Services","11##","CURRY","WARD 2","Phone","AUG 05, 2025 10:04:58 AM"
"Dead Animal Removal","Environmental Services","22##","SECORD","WARD 2","Phone","AUG 05, 2025 10:08:02 AM"
"Dead Animal Removal","Environmental Services","71##","EDGAR","WARD 6","Citizen Mobile Apps","SEP 13, 2025 09:48:33 AM"
"Dead Animal Removal","Environmental Services","52##","MATCHETT","WARD 1","Citizen Mobile Apps","SEP 13, 2025 10:47:01 AM"
"Dead Animal Removal","Environmental Services","48##","MATCHETT","WARD 1","Citizen Mobile Apps","SEP 13, 2025 11:13:12 AM"
"Dead Animal Removal","Environmental Services","38##","BYNG","WARD 9","Citizen Mobile Apps","SEP 13, 2025 02:40:52 PM"
"Dead Animal Removal","Environmental Services","22##","DOUGALL","WARD 3","Citizen Mobile Apps","SEP 26, 2025 01:53:16 PM"
"Dead Animal Removal","Environmental Services","11##","OTTAWA","WARD 4","Citizen Web Intake App","SEP 30, 2025 11:23:25 AM"
"Dead Animal Removal","Environmental Services","27##","PARENT","WARD 10","Citizen Mobile Apps","SEP 30, 2025 03:33:19 PM"
"Dead Animal Removal","Environmental Services","11##","DEVONSHIRE","WARD 4","Citizen Mobile Apps","SEP 30, 2025 05:52:23 PM"
"Dead Animal Removal","Environmental Services","40##","MOUNT ROYAL","WARD 1","Citizen Mobile Apps","SEP 30, 2025 06:08:29 PM"
"Dead Animal Removal","Environmental Services","70##","RIVERSIDE","WARD 6","Citizen Mobile Apps","SEP 30, 2025 10:40:33 PM"
"Dead Animal Removal","Environmental Services","3##","CRAWFORD","WARD 3","Citizen Mobile Apps","SEP 30, 2025 10:42:33 PM"
"Dead Animal Removal","Environmental Services","6##","LINCOLN","WARD 4","Phone","OCT 01, 2025 08:34:02 AM"
"Dead Animal Removal","Environmental Services","15##","PIERRE","WARD 4","Phone","OCT 01, 2025 09:11:11 AM"
"Dead Animal Removal","Environmental Services"," ","HOWARD AVE & HANNA ST E","WARD 4","Phone","OCT 01, 2025 09:19:13 AM"
"Dead Animal Removal","Environmental Services","8##","LAUZON","WARD 6","Citizen Mobile Apps","OCT 01, 2025 09:25:30 AM"
"Dead Animal Removal","Environmental Services","12##","YPRES","WARD 4","Citizen Mobile Apps","OCT 01, 2025 06:00:57 PM"
"Dead Animal Removal","Environmental Services","3##","WATKINS","WARD 2","Phone","SEP 15, 2025 08:20:20 AM"
"Dead Animal Removal","Environmental Services"," ","OTTAWA ST & LILLIAN AVE","WARD 4","Phone","SEP 15, 2025 08:48:28 AM"
"Dead Animal Removal","Environmental Services","12##","WINDSOR","WARD 3","Phone","SEP 11, 2025 12:50:31 PM"
"Dead Animal Removal","Environmental Services","12##","WINDSOR","WARD 3","Phone","SEP 11, 2025 03:37:08 PM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Phone","SEP 12, 2025 08:35:29 AM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Phone","SEP 12, 2025 09:20:07 AM"
"Dead Animal Removal","Environmental Services","13##","COVENTRY","WARD 6","Phone","SEP 12, 2025 01:14:12 PM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Phone","SEP 12, 2025 01:25:27 PM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Phone","SEP 12, 2025 03:10:04 PM"
"Dead Animal Removal","Environmental Services","4##","RIVERDALE","WARD 6","Citizen Mobile Apps","AUG 05, 2025 08:57:33 AM"
"Dead Animal Removal","Environmental Services","4##","TOURNIER","WARD 2","Citizen Mobile Apps","AUG 05, 2025 11:40:53 AM"
"Dead Animal Removal","Environmental Services","21##","UNION","WARD 2","Phone","AUG 05, 2025 01:43:00 PM"
"Dead Animal Removal","Environmental Services","38##","MATCHETT","WARD 2","Phone","OCT 15, 2025 08:06:14 AM"
"Dead Animal Removal","Environmental Services","103##","RIVERSIDE","WARD 7","Citizen Mobile Apps","AUG 01, 2025 10:11:52 AM"
"Dead Animal Removal","Environmental Services","32##","BLOOMFIELD","WARD 2","Citizen Mobile Apps","AUG 01, 2025 12:37:00 PM"
"Dead Animal Removal","Environmental Services","114##","AMALFI","WARD 7","Phone","AUG 05, 2025 03:46:16 PM"
"Dead Animal Removal","Environmental Services","4##","BRUCE","WARD 3","Phone","AUG 06, 2025 10:37:50 AM"
"Dead Animal Removal","Environmental Services","4##","BRUCE","WARD 3","Phone","AUG 06, 2025 03:13:35 PM"
"Dead Animal Removal","Environmental Services","96##","MANITOU","WARD 7","E-Mail","AUG 06, 2025 03:35:49 PM"
"Dead Animal Removal","Environmental Services","7##","CAPITOL","WARD 10","Citizen Mobile Apps","AUG 06, 2025 06:01:16 PM"
"Dead Animal Removal","Environmental Services","5##","RIVERDALE","WARD 6","E-Mail","AUG 06, 2025 09:56:53 AM"
"Dead Animal Removal","Environmental Services","41##","MALDEN","WARD 2","Citizen Mobile Apps","SEP 17, 2025 05:23:21 PM"
"Dead Animal Removal","Environmental Services","14##","HICKORY","WARD 5","Phone","SEP 19, 2025 08:50:34 AM"
"Dead Animal Removal","Environmental Services","26##","JAMAICA","WARD 10","Phone","SEP 19, 2025 09:52:09 AM"
"Dead Animal Removal","Environmental Services","28##","LLOYD GEORGE","WARD 8","Phone","SEP 19, 2025 10:31:59 AM"
"Dead Animal Removal","Environmental Services","17##","HALL","WARD 4","Phone","SEP 12, 2025 12:42:55 PM"
"Dead Animal Removal","Environmental Services","20##","OLIVE","WARD 8","Phone","SEP 09, 2025 02:31:13 PM"
"Dead Animal Removal","Environmental Services","33##","PETER","WARD 2","Phone","SEP 10, 2025 08:26:41 AM"
"Dead Animal Removal","Environmental Services","16##","YPRES","WARD 4","Citizen Mobile Apps","SEP 10, 2025 08:49:20 AM"
"Dead Animal Removal","Environmental Services","17##","JEFFERSON","WARD 8","Phone","SEP 10, 2025 09:24:19 AM"
"Dead Animal Removal","Environmental Services","20##","OTTAWA","WARD 4","Phone","SEP 11, 2025 11:58:14 AM"
"Dead Animal Removal","Environmental Services","9##","FAIRVIEW","WARD 6","Phone","SEP 12, 2025 08:51:34 AM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & MCHUGH ST","WARD 7","Phone","OCT 16, 2025 08:06:52 AM"
"Dead Animal Removal","Environmental Services","15##","FORD","WARD 8","Phone","OCT 16, 2025 08:35:02 AM"
"Dead Animal Removal","Environmental Services","84##","RIVERSIDE","WARD 6","Phone","OCT 16, 2025 09:04:15 AM"
"Dead Animal Removal","Environmental Services","83##","RIVERSIDE","WARD 6","Phone","OCT 16, 2025 09:35:35 AM"
"Dead Animal Removal","Environmental Services"," ","LAUZON RD & RIVERSIDE DR E","WARD 6","Phone","OCT 16, 2025 10:39:40 AM"
"Dead Animal Removal","Environmental Services"," ","TECUMSEH RD W & ASKIN AVE","WARD 10","Phone","OCT 02, 2025 08:32:45 AM"
"Dead Animal Removal","Environmental Services"," ","EC ROW RAMP E & DOUGALL AVE","WARD 10","Phone","OCT 02, 2025 11:01:27 AM"
"Dead Animal Removal","Environmental Services","17##","DOMINION","WARD 10","Citizen Mobile Apps","SEP 19, 2025 11:26:31 AM"
"Dead Animal Removal","Environmental Services","96##","ESPLANADE","WARD 7","Citizen Mobile Apps","SEP 19, 2025 11:38:36 AM"
"Dead Animal Removal","Environmental Services","69##","WYANDOTTE","WARD 6","Phone","SEP 19, 2025 02:02:56 PM"
"Dead Animal Removal","Environmental Services","17##","DOMINION","WARD 10","Phone","SEP 19, 2025 12:10:02 PM"
"Dead Animal Removal","Environmental Services","1##","ELM","WARD 3","Phone","AUG 29, 2025 01:34:33 PM"
"Dead Animal Removal","Environmental Services","27##","BUCKINGHAM","WARD 8","Citizen Web Intake App","SEP 19, 2025 01:43:34 PM"
"Dead Animal Removal","Environmental Services","8##","JOS JANISSE","WARD 5","Phone","SEP 11, 2025 08:05:36 AM"
"Dead Animal Removal","Environmental Services","32##","LAUZON","WARD 7","Citizen Mobile Apps","SEP 11, 2025 01:00:09 PM"
"Dead Animal Removal","Environmental Services","32##","LAUZON","WARD 7","Citizen Mobile Apps","SEP 11, 2025 05:14:04 PM"
"Dead Animal Removal","Environmental Services","18##","HURON CHURCH","WARD 2","Citizen Mobile Apps","SEP 11, 2025 11:36:57 PM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Phone","SEP 12, 2025 09:18:24 AM"
"Dead Animal Removal","Environmental Services","24##","PILLETTE","WARD 5","Phone","SEP 12, 2025 10:44:18 AM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Citizen Mobile Apps","SEP 12, 2025 12:38:56 PM"
"Dead Animal Removal","Environmental Services","38##","SEMINOLE","WARD 5","Phone","SEP 12, 2025 12:53:12 PM"
"Dead Animal Removal","Environmental Services"," ","WYANDOTTE ST E & MATTHEW BRADY BLVD","WARD 6","Phone","SEP 12, 2025 01:22:27 PM"
"Dead Animal Removal","Environmental Services","3##","JOHN B","WARD 2","Phone","SEP 12, 2025 01:47:47 PM"
"Dead Animal Removal","Environmental Services"," ","GLADSTONE AVE & OTTAWA ST","WARD 4","Phone","SEP 12, 2025 02:19:49 PM"
"Dead Animal Removal","Environmental Services"," ","WYANDOTTE ST E & EASTLAWN AVE","WARD 6","Phone","SEP 12, 2025 02:59:29 PM"
"Dead Animal Removal","Environmental Services","13##","HALL","WARD 4","Phone","OCT 02, 2025 12:10:22 PM"
"Dead Animal Removal","Environmental Services","19##","CURRY","WARD 10","Phone","OCT 02, 2025 12:50:48 PM"
"Dead Animal Removal","Environmental Services","9##","HALL","WARD 4","Phone","OCT 02, 2025 03:00:12 PM"
"Dead Animal Removal","Environmental Services","29##","RIVERSIDE","WARD 2","Phone","OCT 03, 2025 08:38:03 AM"
"Dead Animal Removal","Environmental Services","19##","TOURANGEAU","WARD 5","Phone","OCT 03, 2025 01:40:07 PM"
"Dead Animal Removal","Environmental Services","29##","RIVERSIDE","WARD 2","E-Mail","OCT 03, 2025 03:20:20 PM"
"Dead Animal Removal","Environmental Services","28##","JEFFERSON","WARD 8","Citizen Mobile Apps","OCT 07, 2025 02:02:11 PM"
"Dead Animal Removal","Environmental Services"," ","JEFFERSON ST & EMPRESS ST","WARD 8","Phone","OCT 07, 2025 11:36:59 AM"
"Dead Animal Removal","Environmental Services"," ","JEFFERSON BLVD & TECUMSEH RD E","WARD 8","E-Mail","OCT 07, 2025 02:11:26 PM"
"Dead Animal Removal","Environmental Services","18##","FRANCOIS","WARD 5","Citizen Mobile Apps","OCT 07, 2025 05:39:51 PM"
"Dead Animal Removal","Environmental Services","11##","EASTLAWN","WARD 6","Citizen Mobile Apps","AUG 21, 2025 06:46:46 PM"
"Dead Animal Removal","Environmental Services","21##","FOREST","WARD 4","Phone","AUG 22, 2025 08:21:11 AM"
"Dead Animal Removal","Environmental Services","21##","FOREST","WARD 4","Phone","AUG 22, 2025 09:12:46 AM"
"Dead Animal Removal","Environmental Services"," ","CHILVER RD & RICHMOND ST","WARD 4","Phone","AUG 22, 2025 09:50:19 AM"
"Dead Animal Removal","Environmental Services","21##","FOREST","WARD 4","Citizen Mobile Apps","AUG 22, 2025 12:22:46 PM"
"Dead Animal Removal","Environmental Services","21##","FOREST","WARD 4","Phone","AUG 22, 2025 12:51:59 PM"
"Dead Animal Removal","Environmental Services"," ","RIVERSIDE DR W & JANETTE AVE","WARD 3","Phone","AUG 22, 2025 01:03:05 PM"
"Dead Animal Removal","Environmental Services","18##","WYANDOTTE","WARD 4","Phone","AUG 22, 2025 01:12:46 PM"
"Dead Animal Removal","Environmental Services","21##","FOREST","WARD 4","Phone","AUG 22, 2025 10:11:24 AM"
"Dead Animal Removal","Environmental Services","21##","FOREST","WARD 4","Phone","AUG 22, 2025 11:41:37 AM"
"Dead Animal Removal","Environmental Services"," ","EC ROW RAMP E & HOWARD AVE","WARD 9","Phone","OCT 15, 2025 08:17:59 AM"
"Dead Animal Removal","Environmental Services","4##","RANDOLPH","WARD 2","Phone","OCT 15, 2025 01:09:03 PM"
"Dead Animal Removal","Environmental Services"," ","AYLMER AVE & BRANT ST","WARD 4","Phone","OCT 15, 2025 03:14:47 PM"
"Dead Animal Removal","Environmental Services"," ","DOUGALL PKY RAMP E & SIXTH CONCESSION RD","WARD 1","Phone","OCT 15, 2025 03:22:33 PM"
"Dead Animal Removal","Environmental Services","30##","ROCKWELL","WARD 1","Citizen Mobile Apps","OCT 15, 2025 09:46:47 PM"
"Dead Animal Removal","Environmental Services","7##","SARAH","WARD 9","Citizen Mobile Apps","SEP 05, 2025 02:32:56 PM"
"Dead Animal Removal","Environmental Services","33##","SANDWICH","WARD 2","E-Mail","SEP 08, 2025 11:01:30 AM"
"Dead Animal Removal","Environmental Services","11##","AIRE","WARD 6","Phone","SEP 08, 2025 11:15:29 AM"
"Dead Animal Removal","Environmental Services","45##","G N BOOTH","WARD 1","Citizen Mobile Apps","SEP 08, 2025 01:37:41 PM"
"Dead Animal Removal","Environmental Services","10##","GRAND MARAIS","WARD 10","Phone","SEP 08, 2025 02:35:35 PM"
"Dead Animal Removal","Environmental Services","44##","HOWARD","WARD 1","Phone","SEP 08, 2025 02:57:02 PM"
"Dead Animal Removal","Environmental Services"," ","WYANDOTTE ST E & ROSSINI BLVD","WARD 5","Phone","SEP 08, 2025 03:05:02 PM"
"Dead Animal Removal","Environmental Services"," ","FOURTEENTH","WARD 1","Citizen Mobile Apps","SEP 06, 2025 02:21:44 PM"
"Dead Animal Removal","Environmental Services"," ","FOURTEENTH","WARD 1","Citizen Mobile Apps","SEP 04, 2025 10:46:16 AM"
"Dead Animal Removal","Environmental Services","17##","JEFFERSON","WARD 8","Phone","SEP 10, 2025 10:54:28 AM"
"Dead Animal Removal","Environmental Services","33##","PETER","WARD 2","Citizen Mobile Apps","SEP 10, 2025 08:39:16 AM"
"Dead Animal Removal","Environmental Services","31##","BRUCE","WARD 1","Phone","SEP 11, 2025 08:03:04 AM"
"Dead Animal Removal","Environmental Services","2##","GENEVIEVE","WARD 6","Citizen Mobile Apps","AUG 07, 2025 04:49:35 PM"
"Dead Animal Removal","Environmental Services","31##","BLISS","WARD 9","Phone","AUG 08, 2025 10:19:41 AM"
"Dead Animal Removal","Environmental Services","29##","RIVERSIDE","WARD 2","Phone","AUG 08, 2025 03:30:24 PM"
"Dead Animal Removal","Environmental Services","12##","CABANA","WARD 1","Citizen Mobile Apps","JUL 27, 2025 03:48:55 AM"
"Dead Animal Removal","Environmental Services","6##","GLENGARRY","WARD 3","Phone","JUL 28, 2025 09:55:59 AM"
"Dead Animal Removal","Environmental Services","34##","PETER","WARD 2","Phone","JUL 28, 2025 10:17:23 AM"
"Dead Animal Removal","Environmental Services","36##","BRUCE","WARD 1","Phone","JUL 28, 2025 01:18:08 PM"
"Dead Animal Removal","Environmental Services","8##","JANETTE","WARD 3","Phone","JUL 28, 2025 01:31:03 PM"
"Dead Animal Removal","Environmental Services"," ","MCDOUGALL ST & HOWARD AVE","WARD 10","E-Mail","JUL 28, 2025 02:53:34 PM"
"Dead Animal Removal","Environmental Services","5##","LANGLOIS","WARD 4","Phone","AUG 14, 2025 01:47:23 PM"
"Dead Animal Removal","Environmental Services","17##","DOMINION","WARD 10","Citizen Web Intake App","AUG 16, 2025 09:05:07 AM"
"Dead Animal Removal","Environmental Services","58##","ROSE","WARD 8","Citizen Mobile Apps","AUG 16, 2025 10:49:28 PM"
"Dead Animal Removal","Environmental Services","7##","CAMPBELL","WARD 2","Citizen Mobile Apps","AUG 18, 2025 09:01:33 AM"
"Dead Animal Removal","Environmental Services","18##","UNIVERSITY","WARD 2","E-Mail","AUG 18, 2025 10:01:09 AM"
"Dead Animal Removal","Environmental Services","80##","RIVERSIDE","WARD 6","Citizen Mobile Apps","AUG 19, 2025 04:02:11 AM"
"Dead Animal Removal","Environmental Services","81##","RIVERSIDE","WARD 6","Citizen Mobile Apps","AUG 19, 2025 06:19:14 AM"
"Dead Animal Removal","Environmental Services","22##","HURON CHURCH","WARD 10","Citizen Mobile Apps","AUG 19, 2025 01:24:32 PM"
"Dead Animal Removal","Environmental Services","29##","FOREST GLADE","WARD 7","Citizen Mobile Apps","AUG 19, 2025 07:01:00 PM"
"Dead Animal Removal","Environmental Services","37##","RIVERSIDE","WARD 5","Citizen Mobile Apps","AUG 19, 2025 08:55:52 PM"
"Dead Animal Removal","Environmental Services","23##","CHILVER","WARD 4","Phone","AUG 20, 2025 08:25:16 AM"
"Dead Animal Removal","Environmental Services"," ","RIVERSIDE DR W & CALIFORNIA AVE","WARD 2","Phone","AUG 20, 2025 09:29:30 AM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & LEATHORNE ST","WARD 7","Phone","AUG 20, 2025 10:09:07 AM"
"Dead Animal Removal","Environmental Services","32##","RANDOLPH","WARD 1","Phone","AUG 20, 2025 10:54:31 AM"
"Dead Animal Removal","Environmental Services","11##","BRUCE","WARD 3","Phone","AUG 20, 2025 12:21:13 PM"
"Dead Animal Removal","Environmental Services","48##","MATCHETT","WARD 1","Phone","AUG 20, 2025 12:48:59 PM"
"Dead Animal Removal","Environmental Services","40##","RHODES","WARD 9","Phone","AUG 20, 2025 12:55:41 PM"
"Dead Animal Removal","Environmental Services","22##","DOUGALL","WARD 3","Citizen Mobile Apps","AUG 20, 2025 10:25:29 PM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & LEATHORNE ST","WARD 7","Phone","AUG 20, 2025 12:09:21 PM"
"Dead Animal Removal","Environmental Services","12##","CENTRAL","WARD 5","Citizen Mobile Apps","SEP 06, 2025 11:12:20 AM"
"Dead Animal Removal","Environmental Services","39##","CARMICHAEL","WARD 2","Citizen Mobile Apps","SEP 06, 2025 02:31:48 PM"
"Dead Animal Removal","Environmental Services","29##","MARK","WARD 10","Citizen Mobile Apps","SEP 07, 2025 12:44:20 PM"
"Dead Animal Removal","Environmental Services","33##","SANDWICH","WARD 2","Citizen Mobile Apps","SEP 07, 2025 05:00:44 PM"
"Dead Animal Removal","Environmental Services","33##","SANDWICH","WARD 2","Citizen Mobile Apps","SEP 07, 2025 07:58:05 PM"
"Dead Animal Removal","Environmental Services","7##","HALL","WARD 4","Citizen Mobile Apps","SEP 09, 2025 04:39:58 PM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Phone","SEP 11, 2025 08:13:13 AM"
"Dead Animal Removal","Environmental Services","26##","ST PATRICK'S","WARD 10","Citizen Mobile Apps","SEP 11, 2025 08:22:01 AM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Citizen Mobile Apps","SEP 11, 2025 08:30:04 AM"
"Dead Animal Removal","Environmental Services","26##","ST PATRICK'S","WARD 10","Citizen Mobile Apps","SEP 11, 2025 08:42:10 AM"
"Dead Animal Removal","Environmental Services","12##","GLADSTONE","WARD 4","Phone","SEP 11, 2025 09:07:04 AM"
"Dead Animal Removal","Environmental Services","32##","LAUZON","WARD 7","Phone","SEP 11, 2025 10:23:28 AM"
"Dead Animal Removal","Environmental Services","14##","COUSINEAU","WARD 1","Citizen Web Intake App","SEP 11, 2025 12:23:50 PM"
"Dead Animal Removal","Environmental Services","28##","HOWARD","WARD 10","Phone","SEP 12, 2025 08:02:41 AM"
"Dead Animal Removal","Environmental Services","12##","WINDSOR","WARD 3","Phone","SEP 11, 2025 12:44:39 PM"
"Dead Animal Removal","Environmental Services","13##","COVENTRY","WARD 6","Citizen Mobile Apps","SEP 12, 2025 07:02:21 AM"
"Dead Animal Removal","Environmental Services","31##","BLISS","WARD 9","Phone","SEP 12, 2025 08:50:38 AM"
"Dead Animal Removal","Environmental Services","22##","DOUGALL","WARD 3","Phone","OCT 06, 2025 02:01:25 PM"
"Dead Animal Removal","Environmental Services","20##","JEFFERSON","WARD 8","Phone","OCT 07, 2025 08:28:58 AM"
"Dead Animal Removal","Environmental Services"," ","EMPRESS ST & JEFFERSON ST","WARD 8","Phone","OCT 07, 2025 08:57:24 AM"
"Dead Animal Removal","Environmental Services","20##","JEFFERSON","WARD 8","Phone","OCT 07, 2025 10:22:26 AM"
"Dead Animal Removal","Environmental Services","61##","TECUMSEH","WARD 8","Citizen Web Intake App","OCT 07, 2025 11:27:02 AM"
"Dead Animal Removal","Environmental Services","2##","CHILVER","WARD 4","Phone","OCT 07, 2025 10:43:30 AM"
"Dead Animal Removal","Environmental Services","17##","RIVERSIDE","WARD 4","Citizen Web Intake App","OCT 07, 2025 04:41:26 PM"
"Dead Animal Removal","Environmental Services","4##","PARENT","WARD 4","Phone","OCT 08, 2025 10:15:07 AM"
"Dead Animal Removal","Environmental Services","36##","MCKAY","WARD 1","Citizen Mobile Apps","OCT 08, 2025 03:17:44 PM"
"Dead Animal Removal","Environmental Services","21##","CHRYSLER CENTRE","WARD 5","Citizen Mobile Apps","SEP 20, 2025 10:25:01 AM"
"Dead Animal Removal","Environmental Services","46##","MALDEN","WARD 1","Citizen Mobile Apps","SEP 21, 2025 10:57:18 AM"
"Dead Animal Removal","Environmental Services","31##","BRUCE","WARD 1","Citizen Mobile Apps","SEP 21, 2025 11:13:16 AM"
"Dead Animal Removal","Environmental Services","18##","CENTRAL","WARD 5","Citizen Mobile Apps","SEP 21, 2025 02:22:42 PM"
"Dead Animal Removal","Environmental Services","48##","MALDEN","WARD 1","Citizen Mobile Apps","SEP 21, 2025 04:55:58 PM"
