"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Building / Land - Improper Use","Building Services","13##","CAMPBELL","WARD 2","Phone","JUN 10, 2024 02:13:56 PM"
"Building / Land - Improper Use","Building Services","31##","WOODLAWN","WARD 9","Phone","APR 12, 2024 11:52:54 AM"
"Building / Land - Improper Use","Building Services","18##","MELINDA","WARD 9","Web Intake","APR 11, 2024 04:16:20 PM"
"Building / Land - Improper Use","Building Services","57##","QUEEN ELIZABETH","WARD 8","Phone","APR 12, 2024 11:30:41 AM"
"Building / Land - Improper Use","Building Services","9##","WINDSOR","WARD 3","Phone","JUN 20, 2024 01:52:11 PM"
"Building / Land - Improper Use","Building Services","5##","JARVIS","WARD 7","Phone","JUL 08, 2024 09:46:02 AM"
"Building / Land - Improper Use","Building Services","1##","HANNA","WARD 3","Citizen Mobile Apps","JUL 22, 2024 04:22:19 PM"
"Building / Land - Improper Use","Building Services","44##","PARADISO","WARD 1","Phone","JUL 23, 2024 12:41:38 PM"
"Building / Land - Improper Use","Building Services","15##","BLUE HERON","WARD 7","Phone","JUL 15, 2024 01:55:40 PM"
"Building / Land - Improper Use","Building Services","17##","DOMINION","WARD 10","Phone","SEP 13, 2024 11:44:29 AM"
"Building / Land - Improper Use","Building Services","8##","PARENT","WARD 4","Phone","MAR 15, 2024 10:02:02 AM"
"Building / Land - Improper Use","Building Services","92##","ARNCLIFFE","WARD 6","E-Mail","OCT 28, 2024 09:30:22 AM"
"Building / Land - Improper Use","Building Services","15##","GOYEAU","WARD 3","Phone","OCT 28, 2024 09:56:07 AM"
"Building / Land - Improper Use","Building Services","10##","JANISSE","WARD 6","Phone","JUN 13, 2024 03:15:22 PM"
"Building / Land - Improper Use","Building Services","10##","RIVERDALE","WARD 6","Phone","JUL 09, 2024 01:31:09 PM"
"Building / Land - Improper Use","Building Services","15##","ALEXIS","WARD 5","Phone","AUG 19, 2024 09:45:47 AM"
"Building / Land - Improper Use","Building Services","11##","BROCK","WARD 2","E-Mail","AUG 28, 2024 11:09:43 AM"
"Building / Land - Improper Use","Building Services","15##","MCDOUGALL","WARD 3","Phone","MAR 04, 2024 10:40:39 AM"
"Building / Land - Improper Use","Building Services","9##","LOUIS","WARD 4","Citizen Mobile Apps","FEB 06, 2024 08:46:03 AM"
"Building / Land - Improper Use","Building Services","14##","ERIE","WARD 4","Phone","MAR 13, 2024 09:56:03 AM"
"Building / Land - Improper Use","Building Services","53##","RAYMOND","WARD 6","Phone","APR 30, 2024 01:51:59 PM"
"Building / Land - Improper Use","Building Services","8##","NORTH TALBOT","WARD 1","Phone","APR 08, 2024 01:23:37 PM"
"Building / Land - Improper Use","Building Services","23##","RANKIN","WARD 10","Phone","APR 17, 2024 11:34:07 AM"
"Building / Land - Improper Use","Building Services","26##","MEADOWBROOK","WARD 8","Phone","MAR 08, 2024 11:52:12 AM"
"Building / Land - Improper Use","Building Services","16##","PRINCE","WARD 2","Phone","JUN 05, 2024 10:32:20 AM"
"Building / Land - Improper Use","Building Services","10##","WALKER","WARD 4","Phone","MAY 08, 2024 11:58:52 AM"
"Building / Land - Improper Use","Building Services","53##","TECUMSEH","WARD 8","Phone","JUN 12, 2024 08:50:02 AM"
"Building / Land - Improper Use","Building Services","7##","WYANDOTTE","WARD 4","Phone","OCT 18, 2024 10:21:57 AM"
"Building / Land - Improper Use","Building Services","54##","EMPRESS","WARD 8","Phone","JUN 12, 2024 08:56:07 AM"
"Building / Land - Improper Use","Building Services","20##","FERNDALE","WARD 8","Phone","JUN 13, 2024 08:32:52 AM"
"Building / Land - Improper Use","Building Services","20##","FERNDALE","WARD 8","Phone","JUN 13, 2024 08:41:11 AM"
"Building / Land - Improper Use","Building Services","10##","CABANA","WARD 1","Citizen Mobile Apps","APR 29, 2024 05:16:31 PM"
"Building / Land - Improper Use","Building Services","16##","CHURCH","WARD 3","Phone","FEB 09, 2024 03:04:06 PM"
"Building / Land - Improper Use","Building Services","12##","MCKAY","WARD 2","Phone","APR 08, 2024 10:30:18 AM"
"Building / Land - Improper Use","Building Services","32##","WALKER","WARD 9","Phone","JUN 17, 2024 12:08:23 PM"
"Building / Land - Improper Use","Building Services","31##","FAZIO","WARD 1","Phone","MAY 31, 2024 11:20:12 AM"
"Building / Land - Improper Use","Building Services","44##","PARADISO","WARD 1","Phone","JUL 25, 2024 09:00:20 AM"
"Building / Land - Improper Use","Building Services","7##","DYNASTY","WARD 1","Phone","MAY 13, 2024 08:22:40 AM"
"Building / Land - Improper Use","Building Services","20##","BALFOUR","WARD 8","Phone","MAY 16, 2024 12:39:31 PM"
"Building / Land - Improper Use","Building Services","16##","RANDOLPH","WARD 10","Phone","MAY 21, 2024 12:47:54 PM"
"Building / Land - Improper Use","Building Services","19##","BERNARD","WARD 5","Phone","OCT 21, 2024 12:14:57 PM"
"Building / Land - Improper Use","Building Services","22##","DOUGALL","WARD 3","Web Intake","OCT 21, 2024 02:43:08 PM"
"Building / Land - Improper Use","Building Services","41##","ROSELAND","WARD 1","Phone","NOV 12, 2024 12:35:37 PM"
"Building / Land - Improper Use","Building Services","26##","TURNER","WARD 4","Phone","APR 18, 2024 11:31:11 AM"
"Building / Land - Improper Use","Building Services","22##","WOODLAWN","WARD 4","Phone","MAR 18, 2024 08:54:59 AM"
"Building / Land - Improper Use","Building Services","12##","AUBIN","WARD 5","Citizen Mobile Apps","APR 20, 2024 09:37:36 PM"
"Building / Land - Improper Use","Building Services","48##","PERIWINKLE","WARD 9","Phone","MAY 27, 2024 09:25:32 AM"
"Building / Land - Improper Use","Building Services","32##","MCKAY","WARD 1","Phone","MAY 27, 2024 11:26:11 AM"
"Building / Land - Improper Use","Building Services","22##","VICTORIA","WARD 3","Citizen Mobile Apps","APR 28, 2024 12:40:56 PM"
"Building / Land - Improper Use","Building Services","81##","RIVERSIDE","WARD 6","Phone","FEB 06, 2024 09:38:39 AM"
"Building / Land - Improper Use","Building Services","6##","EDINBOROUGH","WARD 10","E-Mail","FEB 21, 2024 08:39:45 AM"
"Building / Land - Improper Use","Building Services","6##","EDINBOROUGH","WARD 10","E-Mail","FEB 21, 2024 08:41:47 AM"
"Building / Land - Improper Use","Building Services","6##","ALEXANDRINE","WARD 10","E-Mail","FEB 21, 2024 08:43:49 AM"
"Building / Land - Improper Use","Building Services","6##","VANIER","WARD 10","E-Mail","FEB 21, 2024 08:43:51 AM"
"Building / Land - Improper Use","Building Services","6##","VANIER","WARD 10","E-Mail","FEB 21, 2024 08:45:51 AM"
"Building / Land - Improper Use","Building Services","6##","VANIER","WARD 10","E-Mail","FEB 21, 2024 08:45:56 AM"
"Building / Land - Improper Use","Building Services","6##","VANIER","WARD 10","E-Mail","FEB 21, 2024 08:47:52 AM"
"Building / Land - Improper Use","Building Services","6##","VANIER","WARD 10","E-Mail","FEB 21, 2024 08:49:51 AM"
"Building / Land - Improper Use","Building Services","6##","CHARLES","WARD 10","E-Mail","FEB 21, 2024 08:49:54 AM"
"Building / Land - Improper Use","Building Services","6##","CHARLES","WARD 10","E-Mail","FEB 21, 2024 08:51:55 AM"
"Building / Land - Improper Use","Building Services","4##","ISACK","WARD 6","Phone","FEB 22, 2024 09:11:29 AM"
"Building / Land - Improper Use","Building Services","24##","BUCKINGHAM","WARD 8","Phone","JAN 26, 2024 03:35:02 PM"
"Building / Land - Improper Use","Building Services","48##","SOUTHWOOD LAKES","WARD 1","E-Mail","FEB 05, 2024 08:42:47 AM"
"Building / Land - Improper Use","Building Services","24##","VIA VITA","WARD 1","Phone","FEB 29, 2024 03:34:31 PM"
"Building / Land - Improper Use","Building Services","5##","LISA","WARD 1","Phone","APR 02, 2024 09:50:03 AM"
"Building / Land - Improper Use","Building Services","4##","CLINTON","WARD 3","Phone","APR 05, 2024 09:13:16 AM"
"Building / Land - Improper Use","Building Services","32##","BYNG","WARD 9","Phone","APR 08, 2024 12:47:20 PM"
"Building / Land - Improper Use","Building Services","26##","DOMINION","WARD 10","Phone","APR 09, 2024 10:55:29 AM"
"Building / Land - Improper Use","Building Services","7##","WINDSOR","WARD 3","Phone","APR 11, 2024 02:59:20 PM"
"Building / Land - Improper Use","Building Services","17##","OTTAWA","WARD 4","Phone","APR 23, 2024 09:44:45 AM"
"Building / Land - Improper Use","Building Services","17##","RANKIN","WARD 10","Citizen Mobile Apps","MAY 27, 2024 01:23:09 PM"
"Building / Land - Improper Use","Building Services","9##","LAKE TRAIL","WARD 1","Citizen Mobile Apps","JUN 03, 2024 02:48:12 PM"
"Building / Land - Improper Use","Building Services","32##","WALKER","WARD 9","Phone","APR 30, 2024 09:54:07 AM"
"Building / Land - Improper Use","Building Services","22##","WOODLAWN","WARD 4","Phone","MAR 14, 2024 08:46:30 AM"
"Building / Land - Improper Use","Building Services","11##","CENTRAL","WARD 5","Phone","APR 08, 2024 11:26:45 AM"
"Building / Land - Improper Use","Building Services","33##","RIBERDY","WARD 9","Citizen Mobile Apps","MAY 24, 2024 07:32:23 AM"
"Building / Land - Improper Use","Building Services","9##","ST MARY'S","WARD 6","Citizen Mobile Apps","APR 29, 2024 05:14:30 PM"
"Building / Land - Improper Use","Building Services"," ","EC ROW","WARD 9","Phone","APR 19, 2024 10:45:46 AM"
"Building / Land - Improper Use","Building Services","63##","EDGAR","WARD 6","Phone","APR 19, 2024 01:33:01 PM"
"Building / Land - Improper Use","Building Services","11##","EASTLAWN","WARD 6","Phone","MAY 30, 2024 11:29:15 AM"
"Building / Land - Improper Use","Building Services","26##","ROBERT","WARD 5","Phone","FEB 29, 2024 03:10:14 PM"
"Building / Land - Improper Use","Building Services","22##","PELISSIER","WARD 3","Citizen Mobile Apps","APR 04, 2024 02:18:34 PM"
"Building / Land - Improper Use","Building Services","16##","ARMANDA","WARD 1","Phone","AUG 23, 2024 12:22:44 PM"
"Building / Land - Improper Use","Building Services","43##","TECUMSEH","WARD 5","Web Intake","JAN 27, 2024 01:21:05 PM"
"Building / Land - Improper Use","Building Services","46##","WYANDOTTE","WARD 5","Phone","FEB 06, 2024 09:34:36 AM"
"Building / Land - Improper Use","Building Services","82##","MENARD","WARD 6","Phone","MAY 03, 2024 02:49:50 PM"
"Building / Land - Improper Use","Building Services","15##","HOWARD","WARD 3","Phone","FEB 12, 2024 03:40:19 PM"
"Building / Land - Improper Use","Building Services","10##","JANISSE","WARD 6","Phone","FEB 27, 2024 12:57:48 PM"
"Building / Land - Improper Use","Building Services","16##","GEORGE","WARD 5","Phone","APR 05, 2024 02:57:50 PM"
"Building / Land - Improper Use","Building Services","40##","MOUNT ROYAL","WARD 1","Phone","APR 09, 2024 12:38:20 PM"
"Building / Land - Improper Use","Building Services","96##","TWIN OAKS","WARD 9","Phone","JAN 05, 2024 10:00:49 AM"
"Building / Land - Improper Use","Building Services","24##","BERNARD","WARD 5","Phone","JAN 23, 2024 11:57:37 AM"
"Building / Land - Improper Use","Building Services","3##","GERALDINE","WARD 9","Phone","APR 10, 2024 01:19:34 PM"
"Building / Land - Improper Use","Building Services","0##","RIVERSIDE","WARD 3","Phone","APR 10, 2024 03:04:23 PM"
"Building / Land - Improper Use","Building Services","16##","HURON CHURCH","WARD 10","Phone","FEB 02, 2024 01:36:05 PM"
"Building / Land - Improper Use","Building Services","25##","ROSEVILLE GARDEN","WARD 8","E-Mail","APR 10, 2024 03:08:22 PM"
"Building / Land - Improper Use","Building Services","11##","NIGHTFALL","WARD 7","Phone","MAY 06, 2024 02:48:11 PM"
"Building / Land - Improper Use","Building Services","29##","WALKER","WARD 10","Citizen Mobile Apps","MAY 13, 2024 06:00:59 PM"
"Building / Land - Improper Use","Building Services","48##","PERIWINKLE","WARD 9","Citizen Mobile Apps","APR 08, 2024 12:29:12 PM"
"Building / Land - Improper Use","Building Services","12##","PARKVIEW","WARD 6","E-Mail","APR 19, 2024 11:03:48 AM"
"Building / Land - Improper Use","Building Services","34##","BASELINE","WARD 9","Phone","APR 08, 2024 12:53:25 PM"
"Building / Land - Improper Use","Building Services","5##","PIERRE","WARD 4","Phone","APR 18, 2024 04:01:06 PM"
"Building / Land - Improper Use","Building Services","11##","PARTINGTON","WARD 2","Web Intake","JUN 07, 2024 02:40:34 PM"
"Building / Land - Improper Use","Building Services","54##","TECUMSEH","WARD 8","Phone","JUN 10, 2024 11:14:34 AM"
"Building / Land - Improper Use","Building Services","54##","EMPRESS","WARD 8","Phone","JUN 10, 2024 11:22:36 AM"
"Building / Land - Improper Use","Building Services","16##","RIVERSIDE","WARD 4","Phone","APR 10, 2024 03:14:24 PM"
"Building / Land - Improper Use","Building Services","31##","FAZIO","WARD 1","Phone","MAY 31, 2024 11:22:08 AM"
"Building / Land - Improper Use","Building Services","16##","NORMAN","WARD 8","Phone","JUN 05, 2024 10:38:17 AM"
"Building / Land - Improper Use","Building Services","6##","ROSELAND","WARD 1","E-Mail","NOV 25, 2024 02:23:39 PM"
"Building / Land - Improper Use","Building Services","12##","AUBIN","WARD 5","Citizen Mobile Apps","APR 10, 2024 04:18:54 PM"
"Building / Land - Improper Use","Building Services","24##","ROSSINI","WARD 5","Phone","APR 24, 2024 09:35:43 AM"
"Building / Land - Improper Use","Building Services","18##","CHILVER","WARD 4","Citizen Mobile Apps","APR 30, 2024 04:31:08 PM"
"Building / Land - Improper Use","Building Services","31##","WOODLAWN","WARD 9","Phone","MAR 26, 2024 08:24:03 AM"
"Building / Land - Improper Use","Building Services","97##","OSBORN","WARD 7","Web Intake","JUL 09, 2024 09:51:39 PM"
"Building / Land - Improper Use","Building Services","50##","SOUTHWOOD LAKES","WARD 1","Phone","JUL 31, 2024 10:03:57 AM"
"Building / Land - Improper Use","Building Services","3##","CARLING","WARD 6","Phone","AUG 02, 2024 10:50:11 AM"
"Building / Land - Improper Use","Building Services","77##","TECUMSEH","WARD 8","Phone","APR 11, 2024 01:42:41 PM"
"Building / Land - Improper Use","Building Services","11##","GATESIDE","WARD 6","Web Intake","MAY 22, 2024 02:44:10 PM"
"Building / Land - Improper Use","Building Services","3##","GILES","WARD 3","Phone","MAY 23, 2024 08:44:08 AM"
"Building / Land - Improper Use","Building Services","6##","ROSEDALE","WARD 2","Phone","AUG 16, 2024 01:32:53 PM"
"Building / Land - Improper Use","Building Services","15##","ELLROSE","WARD 5","Phone","APR 10, 2024 09:31:48 AM"
"Building / Land - Improper Use","Building Services","32##","WALKER","WARD 9","Phone","APR 30, 2024 09:33:57 AM"
"Building / Land - Improper Use","Building Services","22##","WOODLAWN","WARD 4","Phone","MAR 27, 2024 09:01:17 AM"
"Building / Land - Improper Use","Building Services","31##","CURRY","WARD 1","Phone","APR 23, 2024 09:40:44 AM"
"Building / Land - Improper Use","Building Services","10##","GLIDDEN","WARD 6","Phone","APR 23, 2024 10:06:52 AM"
"Building / Land - Improper Use","Building Services","12##","DOUGALL","WARD 3","Phone","MAY 03, 2024 01:01:01 PM"
"Building / Land - Improper Use","Building Services","31##","WYANDOTTE","WARD 2","Phone","MAY 06, 2024 03:16:29 PM"
"Building / Land - Improper Use","Building Services"," ","UNIVERSITY","WARD 10","Citizen Mobile Apps","MAY 08, 2024 04:47:32 AM"
"Building / Land - Improper Use","Building Services","7##","ROSELAWN","WARD 1","Phone","APR 18, 2024 10:38:39 AM"
"Building / Land - Improper Use","Building Services","9##","WESTMINSTER","WARD 6","Phone","APR 17, 2024 11:30:10 AM"
"Building / Land - Improper Use","Building Services","39##","RODD","WARD 1","Citizen Mobile Apps","MAY 12, 2024 07:13:02 PM"
"Building / Land - Improper Use","Building Services","5##","PELISSIER","WARD 3","Citizen Mobile Apps","JUL 08, 2024 11:00:23 PM"
"Building / Land - Improper Use","Building Services","37##","WILDWOOD","WARD 7","Phone","JAN 05, 2024 01:50:34 PM"
"Building / Land - Improper Use","Building Services","16##","CLOVER","WARD 7","Phone","JAN 11, 2024 09:15:40 AM"
"Building / Land - Improper Use","Building Services","24##","MCDOUGALL","WARD 3","Phone","MAR 01, 2024 12:58:14 PM"
"Building / Land - Improper Use","Building Services","10##","ALBERT","WARD 5","Phone","MAY 15, 2024 02:37:22 PM"
"Building / Land - Improper Use","Building Services","16##","ST LUKE","WARD 5","Phone","JUL 16, 2024 03:25:20 PM"
"Building / Land - Improper Use","Building Services","19##","TOURANGEAU","WARD 5","Phone","JUL 19, 2024 02:57:07 PM"
"Building / Land - Improper Use","Building Services","9##","GOYEAU","WARD 3","Phone","JUL 23, 2024 02:44:36 PM"
"Building / Land - Improper Use","Building Services","17##","HIGHLAND","WARD 3","Citizen Mobile Apps","JUN 21, 2024 07:24:13 AM"
"Building / Land - Improper Use","Building Services","9##","ELM","WARD 3","Phone","AUG 01, 2024 10:57:18 AM"
"Building / Land - Improper Use","Building Services","10##","ALBERT","WARD 5","Phone","MAY 21, 2024 09:20:29 AM"
"Building / Land - Improper Use","Building Services","27##","NORMAN","WARD 8","Phone","MAY 27, 2024 08:53:01 AM"
"Building / Land - Improper Use","Building Services","10##","WALLACE","WARD 9","Phone","APR 19, 2024 01:43:01 PM"
"Building / Land - Improper Use","Building Services","40##","DOUGALL","WARD 1","Phone","JUL 08, 2024 10:14:34 AM"
"Building / Land - Improper Use","Building Services","16##","RANKIN","WARD 10","Phone","JUL 09, 2024 12:58:51 PM"
"Building / Land - Improper Use","Building Services","12##","AUBIN","WARD 5","Citizen Mobile Apps","FEB 09, 2024 05:01:29 PM"
"Building / Land - Improper Use","Building Services","40##","VILLA BORGHESE","WARD 1","Phone","JUL 02, 2024 10:12:29 AM"
"Building / Land - Improper Use","Building Services","8##","PARENT","WARD 4","Web Intake","FEB 29, 2024 03:40:20 PM"
"Building / Land - Improper Use","Building Services","0##","GILES","WARD 3","Web Intake","MAR 15, 2024 03:07:27 PM"
"Building / Land - Improper Use","Building Services","2##","ERIE","WARD 3","Phone","JUN 05, 2024 08:59:34 AM"
"Building / Land - Improper Use","Building Services","14##","RANDOLPH","WARD 10","Phone","JUN 28, 2024 02:42:01 PM"
"Building / Land - Improper Use","Building Services","32##","MCKAY","WARD 1","Phone","MAY 30, 2024 12:11:34 PM"
"Building / Land - Improper Use","Building Services","11##","GRAND MARAIS","WARD 10","Phone","MAY 06, 2024 09:37:52 AM"
"Building / Land - Improper Use","Building Services","15##","CAMPBELL","WARD 10","E-Mail","APR 02, 2024 12:21:20 PM"
"Building / Land - Improper Use","Building Services","55##","RHODES","WARD 9","Citizen Mobile Apps","AUG 15, 2024 07:36:37 PM"
"Building / Land - Improper Use","Building Services","16##","RANDOLPH","WARD 10","Phone","MAR 18, 2024 11:16:03 AM"
"Building / Land - Improper Use","Building Services","17##","WYANDOTTE","WARD 2","Web Intake","MAR 18, 2024 12:54:17 PM"
"Building / Land - Improper Use","Building Services","3##","JOSEPHINE","WARD 2","Citizen Mobile Apps","JUL 15, 2024 12:47:10 PM"
"Building / Land - Improper Use","Building Services","7##","CARON","WARD 3","Citizen Mobile Apps","JUL 14, 2024 04:15:11 PM"
"Building / Land - Improper Use","Building Services","9##","GOYEAU","WARD 3","Phone","SEP 10, 2024 02:34:49 PM"
"Building / Land - Improper Use","Building Services","16##","ST LUKE","WARD 5","Web Intake","APR 30, 2024 03:00:14 PM"
"Building / Land - Improper Use","Building Services","16##","KERR","WARD 6","E-Mail","MAY 14, 2024 01:31:57 PM"
"Building / Land - Improper Use","Building Services","46##","TECUMSEH","WARD 5","Phone","MAR 11, 2024 10:40:07 AM"
"Building / Land - Improper Use","Building Services","33##","WILDWOOD","WARD 7","Phone","APR 15, 2024 01:24:59 PM"
"Building / Land - Improper Use","Building Services","27##","SEMINOLE","WARD 5","Citizen Mobile Apps","APR 26, 2024 06:15:30 PM"
"Building / Land - Improper Use","Building Services","46##","TECUMSEH","WARD 5","Phone","MAR 11, 2024 10:42:06 AM"
"Building / Land - Improper Use","Building Services","7##","DYNASTY","WARD 1","Phone","JAN 18, 2024 09:30:27 AM"
"Building / Land - Improper Use","Building Services","6##","MARENTETTE","WARD 4","Citizen Mobile Apps","FEB 16, 2024 03:16:03 PM"
"Building / Land - Improper Use","Building Services","4##","CHURCH","WARD 3","Citizen Mobile Apps","MAR 05, 2024 02:06:41 PM"
"Building / Land - Improper Use","Building Services","12##","GOYEAU","WARD 3","Phone","MAY 08, 2024 11:36:42 AM"
"Building / Land - Improper Use","Building Services","30##","DOWNING","WARD 8","E-Mail","APR 29, 2024 02:21:11 PM"
"Building / Land - Improper Use","Building Services","17##","RANDOLPH","WARD 10","Phone","APR 10, 2024 12:39:14 PM"
"Building / Land - Improper Use","Building Services","2##","VILLAIRE","WARD 6","Phone","APR 17, 2024 11:20:03 AM"
"Building / Land - Improper Use","Building Services","10##","PELISSIER","WARD 3","Phone","JAN 10, 2024 08:56:37 AM"
"Building / Land - Improper Use","Building Services","10##","FELIX","WARD 2","Phone","JAN 31, 2024 03:59:04 PM"
"Building / Land - Improper Use","Building Services","35##","DOMINION","WARD 1","Citizen Mobile Apps","FEB 02, 2024 09:45:54 PM"
"Building / Land - Improper Use","Building Services","21##","CHILVER","WARD 4","E-Mail","AUG 06, 2024 10:46:39 AM"
"Building / Land - Improper Use","Building Services","23##","WOODLAWN","WARD 4","Citizen Mobile Apps","AUG 01, 2024 04:56:01 PM"
"Building / Land - Improper Use","Building Services","28##","TURNER","WARD 10","Web Intake","JUL 02, 2024 07:37:43 AM"
"Building / Land - Improper Use","Building Services","26##","LAUZON","WARD 8","Phone","AUG 16, 2024 01:16:42 PM"
"Building / Land - Improper Use","Building Services","18##","LARKIN","WARD 5","Phone","AUG 29, 2024 11:06:42 AM"
"Building / Land - Improper Use","Building Services","36##","TURNER","WARD 9","Phone","AUG 13, 2024 10:10:17 AM"
"Building / Land - Improper Use","Building Services","10##","REEDMERE","WARD 6","Citizen Mobile Apps","MAR 16, 2024 01:18:30 PM"
"Building / Land - Improper Use","Building Services","12##","GARDEN COURT","WARD 6","Phone","MAR 20, 2024 02:11:20 PM"
"Building / Land - Improper Use","Building Services","37##","HUNTINGTON","WARD 9","Citizen Mobile Apps","APR 10, 2024 12:23:06 PM"
"Building / Land - Improper Use","Building Services","30##","CLEMENCEAU","WARD 8","Phone","MAR 11, 2024 02:12:35 PM"
"Building / Land - Improper Use","Building Services","8##","BRANT","WARD 4","Phone","APR 22, 2024 12:24:55 PM"
"Building / Land - Improper Use","Building Services","8##","BRANT","WARD 4","Phone","FEB 21, 2024 12:18:20 PM"
"Building / Land - Improper Use","Building Services","13##","MAGNOLIA","WARD 7","Phone","MAY 07, 2024 03:09:19 PM"
"Building / Land - Improper Use","Building Services","113##","TERRA","WARD 7","Phone","JUN 03, 2024 03:38:34 PM"
"Building / Land - Improper Use","Building Services","28##","TURNER","WARD 10","Web Intake","JUN 13, 2024 03:52:38 PM"
"Building / Land - Improper Use","Building Services","77##","EDGAR","WARD 6","Citizen Mobile Apps","MAR 30, 2024 08:52:09 AM"
"Building / Land - Improper Use","Building Services","32##","LAUZON","WARD 7","Citizen Mobile Apps","APR 01, 2024 12:02:05 PM"
"Building / Land - Improper Use","Building Services","19##","TECUMSEH","WARD 8","Phone","FEB 20, 2024 03:51:35 PM"
"Building / Land - Improper Use","Building Services","5##","AYLMER","WARD 3","Phone","APR 22, 2024 02:43:58 PM"
"Building / Land - Improper Use","Building Services","5##","AYLMER","WARD 3","Phone","APR 22, 2024 02:45:59 PM"
"Building / Land - Improper Use","Building Services","12##","GARDEN COURT","WARD 6","Phone","APR 18, 2024 12:07:24 PM"
"Building / Land - Improper Use","Building Services","46##","OSAKA","WARD 9","Phone","MAY 10, 2024 08:58:31 AM"
"Building / Land - Improper Use","Building Services","30##","HOWARD","WARD 9","Phone","APR 05, 2024 01:11:01 PM"
"Building / Land - Improper Use","Building Services","12##","DOUGALL","WARD 3","Phone","APR 02, 2024 01:31:47 PM"
"Building / Land - Improper Use","Building Services","9##","JARVIS","WARD 7","Citizen Mobile Apps","APR 18, 2024 01:29:57 PM"
"Building / Land - Improper Use","Building Services","89##","WYANDOTTE","WARD 6","E-Mail","APR 18, 2024 01:58:11 PM"
"Building / Land - Improper Use","Building Services","31##","WACHNA","WARD 8","Phone","OCT 07, 2024 02:27:47 PM"
"Building / Land - Improper Use","Building Services","17##","MARK","WARD 10","Phone","OCT 21, 2024 11:07:37 AM"
"Building / Land - Improper Use","Building Services","14##","WENTWORTH","WARD 1","Phone","MAR 01, 2024 02:23:16 PM"
"Building / Land - Improper Use","Building Services","14##","CENTRAL","WARD 5","E-Mail","SEP 23, 2024 11:54:02 AM"
"Building / Land - Improper Use","Building Services","11##","BROCK","WARD 2","E-Mail","SEP 23, 2024 12:09:08 PM"
"Building / Land - Improper Use","Building Services","14##","CENTRAL","WARD 5","E-Mail","SEP 23, 2024 09:05:51 AM"
"Building / Land - Improper Use","Building Services","11##","JEFFERSON","WARD 6","Phone","MAR 25, 2024 03:06:15 PM"
"Building / Land - Improper Use","Building Services","14##","MARENTETTE","WARD 4","Phone","APR 15, 2024 12:42:41 PM"
"Building / Land - Improper Use","Building Services","10##","JANISSE","WARD 6","Citizen Mobile Apps","APR 02, 2024 12:47:31 PM"
"Building / Land - Improper Use","Building Services","23##","TURNER","WARD 4","Web Intake","APR 15, 2024 02:40:50 PM"
"Building / Land - Improper Use","Building Services","19##","BERNARD","WARD 5","Citizen Mobile Apps","APR 15, 2024 03:11:50 PM"
"Building / Land - Improper Use","Building Services","13##","MARENTETTE","WARD 4","Phone","OCT 18, 2024 03:12:21 PM"
"Building / Land - Improper Use","Building Services","22##","JANETTE","WARD 3","Phone","SEP 06, 2024 08:21:24 AM"
"Building / Land - Improper Use","Building Services","12##","GOYEAU","WARD 3","Phone","SEP 06, 2024 01:35:47 PM"
"Building / Land - Improper Use","Building Services","13##","TILSTON","WARD 2","Phone","APR 03, 2024 11:01:44 AM"
"Building / Land - Improper Use","Building Services","10##","WALKER","WARD 4","Web Intake","APR 03, 2024 11:11:33 AM"
"Building / Land - Improper Use","Building Services","48##","PERIWINKLE","WARD 9","Citizen Mobile Apps","APR 08, 2024 11:42:50 AM"
"Building / Land - Improper Use","Building Services","5##","AYLMER","WARD 3","Phone","MAY 28, 2024 11:45:28 AM"
"Building / Land - Improper Use","Building Services","8##","GLADSTONE","WARD 4","Citizen Mobile Apps","APR 20, 2024 01:38:31 AM"
"Building / Land - Improper Use","Building Services","6##","PIERRE","WARD 4","Phone","APR 22, 2024 11:20:26 AM"
"Building / Land - Improper Use","Building Services","5##","COMPTON","WARD 9","Citizen Mobile Apps","APR 21, 2024 03:41:54 PM"
"Building / Land - Improper Use","Building Services","17##","UNIVERSITY","WARD 2","E-Mail","MAY 14, 2024 11:22:55 AM"
"Building / Land - Improper Use","Building Services","13##","PARENT","WARD 4","Phone","MAY 09, 2024 11:00:29 AM"
"Building / Land - Improper Use","Building Services","29##","MARK","WARD 10","Phone","AUG 29, 2024 03:44:46 PM"
"Building / Land - Improper Use","Building Services","6##","EUGENIE","WARD 10","Phone","AUG 15, 2024 09:42:07 AM"
"Building / Land - Improper Use","Building Services","26##","BYNG","WARD 4","Phone","AUG 20, 2024 03:19:08 PM"
"Building / Land - Improper Use","Building Services","6##","EUGENIE","WARD 10","Phone","AUG 15, 2024 10:26:28 AM"
"Building / Land - Improper Use","Building Services","7##","LINCOLN","WARD 4","Citizen Mobile Apps","APR 22, 2024 03:38:24 PM"
"Building / Land - Improper Use","Building Services","119##","THISTLEDOWN","WARD 7","Phone","JUN 21, 2024 02:15:29 PM"
"Building / Land - Improper Use","Building Services","54##","TECUMSEH","WARD 8","Phone","JUN 13, 2024 03:46:19 PM"
"Building / Land - Improper Use","Building Services","94##","RYERSON","WARD 7","E-Mail","JUL 10, 2024 10:58:54 AM"
"Building / Land - Improper Use","Building Services","71##","TECUMSEH","WARD 8","Phone","AUG 21, 2024 09:33:40 AM"
