"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Recycling Not Collected","Environmental Services","20##","BRANT","WARD 4","Phone","MAY 02, 2024 01:52:27 PM"
"Recycling Not Collected","Environmental Services","12##","AUBIN","WARD 5","Phone","MAY 02, 2024 02:10:34 PM"
"Recycling Not Collected","Environmental Services","48##","MATCHETT","WARD 1","Phone","APR 30, 2024 10:16:16 AM"
"Recycling Not Collected","Environmental Services","33##","WALKER","WARD 9","Phone","APR 30, 2024 11:47:04 AM"
"Recycling Not Collected","Environmental Services","13##","LEAFIELD","WARD 9","Phone","JUN 06, 2024 01:20:01 PM"
"Recycling Not Collected","Environmental Services","5##","BARTLET","WARD 1","Phone","MAY 23, 2024 01:50:31 PM"
"Recycling Not Collected","Environmental Services","8##","HALL","WARD 4","Phone","MAY 16, 2024 08:07:23 AM"
"Recycling Not Collected","Environmental Services","6##","MOY","WARD 4","Phone","MAY 16, 2024 09:22:00 AM"
"Recycling Not Collected","Environmental Services","11##","ARGYLE","WARD 4","Citizen Mobile Apps","MAY 16, 2024 10:48:04 PM"
"Recycling Not Collected","Environmental Services","11##","ICEWATER","WARD 7","Phone","MAY 17, 2024 09:02:45 AM"
"Recycling Not Collected","Environmental Services","84##","DARLINGTON","WARD 6","Phone","MAY 17, 2024 10:31:27 AM"
"Recycling Not Collected","Environmental Services","16##","EAST GATE ESTATES","WARD 8","Phone","MAY 17, 2024 02:47:28 PM"
"Recycling Not Collected","Environmental Services","13##","OTTAWA","WARD 4","Phone","JUL 18, 2024 02:04:45 PM"
"Recycling Not Collected","Environmental Services","6##","WEAVER","WARD 1","Phone","JUN 26, 2024 01:51:37 PM"
"Recycling Not Collected","Environmental Services","14##","ELLIS","WARD 4","Phone","JUN 27, 2024 10:51:13 AM"
"Recycling Not Collected","Environmental Services","13##","OTTAWA","WARD 4","Phone","JUL 10, 2024 09:50:31 AM"
"Recycling Not Collected","Environmental Services","4##","ERIE","WARD 3","Phone","JUL 10, 2024 10:50:51 AM"
"Recycling Not Collected","Environmental Services","11##","ASSUMPTION","WARD 4","Phone","JUL 10, 2024 12:57:45 PM"
"Recycling Not Collected","Environmental Services","0##","UNIVERSITY","WARD 3","Phone","JUL 10, 2024 01:40:10 PM"
"Recycling Not Collected","Environmental Services","11##","GARDEN COURT","WARD 6","Phone","AUG 27, 2024 12:53:30 PM"
"Recycling Not Collected","Environmental Services","6##","TUSCARORA","WARD 4","Phone","AUG 27, 2024 02:48:23 PM"
